scheme_name,page_url,pdf_url,status,saved_path
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Andhra%20Policy%20Statement.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Andhra_20Policy_20Statement.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Assam_State_Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Assam_State_Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/ChhattisgarhPolicy2016-min.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/ChhattisgarhPolicy2016-min.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/GoaStart-up-Policy2017-dated-19-9-2017.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/GoaStart-up-Policy2017-dated-19-9-2017.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Haryana_Startup-Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Haryana_Startup-Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Himachal%20startup%20policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Himachal_20startup_20policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Jharkhand%20Startup%20Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Jharkhand_20Startup_20Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Karnataka_Startup_Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Karnataka_Startup_Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Maharashtra_State_Innovative_Startup_Policy_2018.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Maharashtra_State_Innovative_Startup_Policy_2018.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Manipur_Startup_Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Manipur_Startup_Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Nagaland-Policy-2019.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Nagaland-Policy-2019.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Odisha2016StartupPolicy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Odisha2016StartupPolicy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Puducherry%20startup%20policy%202019.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Puducherry_20startup_20policy_202019.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Rajasthan-startup-policy-2015.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Rajasthan-startup-policy-2015.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Tamil_Nadu_Startup_Policy.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Tamil_Nadu_Startup_Policy.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/Telangana-Innovation-Policy-Issued-GO.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Telangana-Innovation-Policy-Issued-GO.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/state_startup_policies/West%20Bengal_Start-up-Policy-2016-2021.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/West_20Bengal_Start-up-Policy-2016-2021.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/startupindia/Startup-India-Fund-of-Funds-2.0-Scheme.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Startup-India-Fund-of-Funds-2.0-Scheme.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startupindia.gov.in/content/dam/startupindia/homebanners/Startup-Schemes-Playbook-June-2026.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/Startup-Schemes-Playbook-June-2026.pdf
Incubator Schemes,https://www.startupindia.gov.in/content/sih/en/incubator-schemes.html,https://www.startuputtarakhand.com/attachments/1645842195.pdf,DOWNLOADED,Scheme_PDFs/Incubator Schemes/1645842195.pdf
AIM iCRESt,https://aim.gov.in/aim-icrest.php,,NO_PDF_FOUND,
YOUTH CO:LAB NATIONAL INNOVATION CHALLENGE 2026,https://aim.gov.in/youthcolab.php,https://eacpm.gov.in/wp-content/uploads/2024/05/Solid_Waste_management_Updated.pdf,"DOWNLOAD_FAILED: HTTPSConnectionPool(host='eacpm.gov.in', port=443): Max retries exceeded with url: /wp-content/uploads/2024/05/Solid_Waste_management_Updated.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)')))",
YOUTH CO:LAB NATIONAL INNOVATION CHALLENGE 2026,https://aim.gov.in/youthcolab.php,https://www.niti.gov.in/sites/default/files/2023-03/Final%20Report-Action%20Research%20for%20Waste%20Reduction.pdf,DOWNLOAD_FAILED: HTTP 403,
Overview,https://aim.gov.in/overview.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Overview/AIM_Brochure.pdf
Overview,https://aim.gov.in/overview.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/Overview/Startup20_Communique_2023_India.pdf
South South Innovation Challenge,https://aim.gov.in/south-south-innovation-challenge.php,https://aim.gov.in/pdf/Report-UNCDF.pdf,DOWNLOADED,Scheme_PDFs/South South Innovation Challenge/Report-UNCDF.pdf
Partners,https://aim.gov.in/Partners.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Partners/AIM_Brochure.pdf
Partners,https://aim.gov.in/Partners.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/Partners/Startup20_Communique_2023_India.pdf
Screen Reader Access,https://aim.gov.in/screen-reader.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Screen Reader Access/AIM_Brochure.pdf
Screen Reader Access,https://aim.gov.in/screen-reader.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/Screen Reader Access/Startup20_Communique_2023_India.pdf
AIM – ICDK Water Challenge 6.0,https://aim.gov.in/ICDK-water-innovation-challenge-6.php,,NO_PDF_FOUND,
Atal Community Innovation Centre,https://aim.gov.in/acic.php,https://aim.gov.in/pdf/ACIC_shortlisted_candidates_11042022.pdf,DOWNLOADED,Scheme_PDFs/Atal Community Innovation Centre/ACIC_shortlisted_candidates_11042022.pdf
Atal Community Innovation Centre,https://aim.gov.in/acic.php,https://aim.gov.in/pdf/Flag-O_Revised_ACIC_Guidelines_June-2022.pdf,DOWNLOADED,Scheme_PDFs/Atal Community Innovation Centre/Flag-O_Revised_ACIC_Guidelines_June-2022.pdf
Atal Community Innovation Centre,https://aim.gov.in/acic.php,https://aim.gov.in/pdf/GuidelinesACIC_15_Sep.pdf,DOWNLOADED,Scheme_PDFs/Atal Community Innovation Centre/GuidelinesACIC_15_Sep.pdf
Atal Community Innovation Centre,https://aim.gov.in/acic.php,https://aim.gov.in/pdf/Operation_Manual_ACIC.pdf,DOWNLOADED,Scheme_PDFs/Atal Community Innovation Centre/Operation_Manual_ACIC.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/images/SSC-Combined-Final-Results-24-11.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SSC-Combined-Final-Results-24-11.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRES.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Calendar-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Calendar-2026.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Guidebook.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Guidebook.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Marathon-2022-23-Top-100-Teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Marathon-2022-23-Top-100-Teams.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Marathon-23-24-Top-150-Teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Marathon-23-24-Top-150-Teams.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Newsletter-April-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-April-2025.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Newsletter-February-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-February-2025.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Newsletter-Jan-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-Jan-2025.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Newsletter-March-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-March-2025.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/ATL-Newsletter-May-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-Newsletter-May-2025.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/Assessment-Report-of-Atal-tinkering-Labs.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Assessment-Report-of-Atal-tinkering-Labs.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/Final-List-Top-1000-teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Final-List-Top-1000-teams.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/LIPI-Public-consultation.pdf,DOWNLOADED,Scheme_PDFs/About AIM/LIPI-Public-consultation.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/Results-Top-500-Teams-ATL-Marathon-2023-24.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Results-Top-500-Teams-ATL-Marathon-2023-24.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/SoM-November-2023.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-November-2023.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/SoM_December_2023.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_December_2023.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/SoM_January 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_January 2024.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Startup20_Communique_2023_India.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/TINKERPRENEUR-2025-TOP-100-RESULT.pdf,DOWNLOADED,Scheme_PDFs/About AIM/TINKERPRENEUR-2025-TOP-100-RESULT.pdf
About AIM,https://aim.gov.in/,https://aim.gov.in/pdf/Tinkerpreneur-2024-Brochure.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Tinkerpreneur-2024-Brochure.pdf
About AIM,https://aim.gov.in/,https://niti.gov.in/sites/default/files/2023-08/ASSESSMENT-FRAMEWORK-FOR-STARTUP-INCUBATION-CENTRE.pdf,DOWNLOAD_FAILED: HTTP 403,
About AIM,https://aim.gov.in/,https://www.aim.gov.in/SoM_February_2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_February_2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/AIM_EToC_Book_4.pdf,DOWNLOADED,Scheme_PDFs/About AIM/AIM_EToC_Book_4.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/ATL-calendar-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-calendar-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/ATL-calendar.pdf,DOWNLOADED,Scheme_PDFs/About AIM/ATL-calendar.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/Final-List-Top-1000-teams.pdf,DOWNLOADED,Scheme_PDFs/About AIM/Final-List-Top-1000-teams_1.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-April-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-April-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-August-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-August-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-December-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-December-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-February-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-February-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-January-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-January-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-July-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-July-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-June-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-June-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-March-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-March-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-May-2026.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-May-2026.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-November-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-November-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-October-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-October-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM-September-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM-September-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_April 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_April 2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_April-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_April-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_August-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_August-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_December-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_December-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_February-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_February-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_January-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_January-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_July-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_July-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_June-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_June-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_June-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_June-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_March 2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_March 2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_March-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_March-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_May-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_May-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_May-2025.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_May-2025.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_November-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_November-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_October-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_October-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/SoM_September-2024.pdf,DOWNLOADED,Scheme_PDFs/About AIM/SoM_September-2024.pdf
About AIM,https://aim.gov.in/,https://www.aim.gov.in/pdf/TINKERPRENEUR-2025-TOP-100-RESULT.pdf,DOWNLOADED,Scheme_PDFs/About AIM/TINKERPRENEUR-2025-TOP-100-RESULT_1.pdf
HCD Alumni Directory,https://aim.gov.in/hcd-alumni-directory.php,,NO_PDF_FOUND,
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/MentorIndiaTC_Final_July2021.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/MentorIndiaTC_Final_July2021.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/images/The-Gems-of-Mentor-India.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/The-Gems-of-Mentor-India.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Final-RMOC-Yearbook.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Final-RMOC-Yearbook.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/FinalSelected-MoCs-230.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/FinalSelected-MoCs-230.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/GEMS_of_Mentor_India_27-09-2021.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/GEMS_of_Mentor_India_27-09-2021.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Gems-of-Mentor-India-AIM-4.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Gems-of-Mentor-India-AIM-4.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Gems_of_mentor_india.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Gems_of_mentor_india.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Mentors-of-Change_February.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Mentors-of-Change_February.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Mentors_of_India_27_January_2019.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Mentors_of_India_27_January_2019.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/Orientation-Brochure.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/Orientation-Brochure.pdf
Mentor India,https://aim.gov.in/mentor-of-change.php,https://aim.gov.in/pdf/final-rmoc.pdf,DOWNLOADED,Scheme_PDFs/Mentor India/final-rmoc.pdf
MHLC Members,https://aim.gov.in/List-of-MHLC-Members.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/MHLC Members/AIM_Brochure.pdf
MHLC Members,https://aim.gov.in/List-of-MHLC-Members.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/MHLC Members/Startup20_Communique_2023_India.pdf
Leadership,https://aim.gov.in/mission-director.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Leadership/AIM_Brochure.pdf
Leadership,https://aim.gov.in/mission-director.php,https://aim.gov.in/pdf/MD-profile_updated.pdf,DOWNLOADED,Scheme_PDFs/Leadership/MD-profile_updated.pdf
Leadership,https://aim.gov.in/mission-director.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/Leadership/Startup20_Communique_2023_India.pdf
Videos,https://aim.gov.in/videos.php,https://aim.gov.in/AIM_Brochure.pdf,DOWNLOADED,Scheme_PDFs/Videos/AIM_Brochure.pdf
Videos,https://aim.gov.in/videos.php,https://aim.gov.in/pdf/Startup20_Communique_2023_India.pdf,DOWNLOADED,Scheme_PDFs/Videos/Startup20_Communique_2023_India.pdf
